status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1493132174233853_1586547974892272,"NO. 177 KA CHANDRUOK OSUDO MACHIEGNI KODI (Light beyond the shadows) Doh is E. 

1. Ka chandruok osudo machiegni kodi 
Ka yo man e nyimi otimo mudho 
Nitie ler mogwedhi man kuom Ruoth Yesu 
Monego ing'i mondo ilo temruok. 

Ne ler Yesu kaka rieny maler 
Ler mogwedhi mariembo luoro 
Ng'i wang' Yesu mudho noringi 
Gen Yesu kende nikech en machiegni 

2. Kata ok ing'eyo tiend ting'ni mapek 
Mosechandi e ngimani e piny ka 
Mond' iting' msalapi e chandruok duto 
Kendo igen Yesu ndalo duto te. 

3. Dhi nyime kuom yie mondo ilo temruok 
King'eyo ka Jawar ni buti pile 
Kata ka lweny tek to kik chunyi oa 
Jawar nokonyi mondo ilo temruok. 

4. Kata lweny ger chutho; kata kuyo thoth; 
Kata temruok duong' machiegni hingoi 
Ruoth ni buti pile nomiyi teko 
Mar loyo temruok duto mabironi 
.
.
LIGHT BEYOND THE SHADOWS 

1. When the troubles gather And the billows roll, 
Dark the way before you, Cares oppress the soul, 
There is blessed sunshine Just beyond your view; 
Oft 'tis but a trial You are going thro'. 

See the sunlight, shining bright and clear; 
Blessed sunlight drives away all fear; 
Look above you, clouds will disappear; 
Put your trust in Jesus, he is ever near. 

2. Tho' you cannot fathom Why you're called to bear 
All the heavy burdens That you cannot share, 
Keep the cross before you In the darkest day; 
Put your trust in Jesus All along the way. 

3. Go, with faith, to conquer Trials that appear; 
Know that Christ your Savior With his help is near. 
Ne'er give up the battle, Hark though it may be, 
For your Lord has promised You the victory. 

4. Tho' severe the conflict And the anguish deep; 
Tho' the trials heavy That may o'er you sweep; 
God is always near you, Giving strength to bear 
All the heavy burdens When they shall appear. 

5. Tried and found not wanting Will the Master say; 
Tried, yet ever faithful, All along life's way; 
Tried as in the furnace Of refining fire, 
You shall see the triumph Of your heart's desire. 

- Irvin H. Mack Twitter: @wendenyasaye",Timeline Photos,photo,https://www.facebook.com/WendeNyasaye/photos/a.1494214964125574.1073741828.1493132174233853/1586547974892272/?type=3,https://www.facebook.com/1493132174233853/posts/1586548028225600/,2015-01-04 02:54:34,106,27,53,106,0,0,0,0,0
1493132174233853_1586023171611419,"NO. 3 DUONG' OBED NI WUONWA (To God Be The Glory) Doh is G 

1. Duong' obed ni Wuonwa kuom gi motimo; 
Nikech nohero piny, mochiwo Wuode; 
Ma notho e yath mondo oluok richo, 
Mondo ng'a moyie kuome oyud ngima. 

Wapak Ruoth, wapak Ruoth, Piny mond' owinj dwonde; 
Wapak Ruoth, wapak Ruoth, Mondo ji duto mor; 
Biuru ni Wuonwa kuom Yesu Wuode; 
Mondo wapake kuom gik mosetimo 

2. Ruoth Yesu noseng'iewowa gi rembe, 
Nyasaye osingo ni jo moyie kuome K
inde ma giruako Yesu e chunygi 
E ma enowenigie kethgi duto 

3. Osetimo tichne madongo ni piny, 
Wamor moloyo kuom puonj Yesu Ruodhwa; 
Wanamor maloyogi chunywa duto, 
Ka waneno wang' Yesu ma Jawarwa.
.
.
NO. 3 NYIMBO ZA KRISTO Mungu Atukuzwe 

1. Mungu atukuzwe, kwa mambo makuu, 
Upendo wake ulitupa Yesu, 
Aliyejitoa maisha yake, 
Tuwe nao uzima wa milel. 

Msifu, msifu, dunia sikia; Msifu, msifu, watu wafurahi; 
Na uje kwa Bana, kwa Yesu Mwana, Ukamtukuze kwa mambo yote. 

2. Wokovu kamili, zawadi kwetu 
Ahadi ya Mungu kwa ulimwengu; 
Wanaomwamini na kuungama, 
Mara moja wale husamehewa. 

3. Alitufundisha mambo makuu, 
Alihakikisha wokovu wetu; 
Lakini zaidi, ajabu kubwa, 
Yesu atakuja na tutamwona 
.
.
NO.341 SDA HYMNAL/36 GOLDEN BELLS To God Be the Glory 

1. To God be the glory, great things he hath done! 
So loved he the world that he gave us his Son, 
who yielded his life an atonement for sin, 
and opened the lifegate that all may go in. 

Praise the Lord, praise the Lord, let the earth hear his voice! 
Praise the Lord, praise the Lord, let the people rejoice! 
O come to the Father thru Jesus the Son, 
and give him the glory, great things he hath done! 

2. O perfect redemption, the purchase of blood, 
to every believer the promise of God; 
the vilest offender who truly believes, 
that moment from Jesus a pardon receives. 

3. Great things he hath taught us, great things he hath done, 
and great our rejoicing thru Jesus the Son; 
but purer, and higher, and greater will be our wonder, 
our transport, when Jesus we see.",,status,,https://www.facebook.com/1493132174233853/posts/1586023171611419/,2015-01-03 09:37:01,47,1,7,47,0,0,0,0,0
1493132174233853_1585996218280781,"NO. 116 BIURU, JO NYASAYE (Come, we that love the Lord) Doh is F

 1. Biuru, jo Nyasaye, Mohero En adier; 
Weruruwa gi chuny achiel, Weruruwa gi chuny achiel, 
Kwachokre nyim Nyasaye, Kwachokre nyim Nyasaye. 

Wadhiyo (e) piny Ruodhwa, Dala maber mar Nyasachwa; 
Wachiko wang'wa ni Zayun (maler) En dala maber mar Nyasaye 

2. Jopiny mokia Nyasaye, Biuru wadende, 
To wan nyithinde wanawer, To wan nyithinde wanawer, 
Kwapako Ruodh polo, Kwapako Ruodh polo. 

3. Nyithindo mag Nyasaye, Gimor ma nyaka chieng'; 
Ka pok gitundo par Nyasaye, Ka pok gitundo par Nyasaye, 
Ka pod giwuotho ka Ka pod giwuotho ka. 

4. Kata wayud chandruok E piny ma mwalo ni, 
Watego wang'wa kuomi, Ruoth, Watego wang'wa kuomi, Ruoth, Kwachiko dalani Kwachiko dalani. 
.
.
 NO. 70 NYIMBO ZA KRISTO Wapenzi wa Bwana 

1. Wapenzi wa Bwana ije raha yenu! 
Imbeni nyimbo za raha Imbeni nyimbo za raha, 
Za ibada yenu.......... 

Twenenda Zayuni, mji mzuri Zayuni! 
Twenenda juu Zayuni, Ni maskani ya Mungu. 

2. Wasiimbe wao wasioamini, Watoto wa Mungu ndio, 
Watoto wa Mungu ndio waimbao chini, waimbao chini. 

3. Twaona rohoni Baraka za Mungu, Tusijafika mbinguni, 
Tusijafika mbinguni, kwenye utukufu, kwenye utukufu. 

4. Tutakapomwona masumbuko basi, Huwa maji ya uzima, 
Huwa maji ya uzima, Anasa halisi, anasa halisi 
.
.
 NO.422 SDA HYMNAL Marching to Zion 

1.Come, we that love the Lord, And let our joys be known; 
Join in a song with sweet accord, 
Join in a song with sweet accord, 
And thus surround the throne, And thus surround the throne. 

We're marching to Zion, Beautiful, beautiful Zion; 
We're marching upward to Zion, The beautiful city of God. 

2. Let those refuse to sing Who never knew our God; 
But children of the heav'nly King, 
But children of the heav'nly King 
May speak their joys abroad, May speak their joys abroad. 

3. The hill of Zion yields A thousand sacred sweets 
Before we reach the heav'nly fields, 
Before we reach the heav'nly fields 
Or walk the golden streets, Or walk the golden streets. 

4. Then let our songs abound And ev'ry tear be dry; 
We're marching thru Immanuel's ground, 
We're marching thru Immanuel's ground 
To fairer worlds on high, To fairer worlds on high.",,status,,https://www.facebook.com/1493132174233853/posts/1585996218280781/,2015-01-02 12:28:57,64,6,15,64,0,0,0,0,0
1493132174233853_1585677071646029,"NO. 225 TELNA O YAYE RUOTH JEHOVA (Guide me O thou great Jehovah) Doh is G 

1. Telna O yaye Ruoth Jehova, Kuom wuodha e piny marach; 
An anyap to in gi teko Juka gi lueti matek 
Kuon mar polo Kuon mar polo 
Pidha nyaka yieng' chutho (yieng' chutho) 

2. Yaw koro soko mar lerni Kama pi ngima wuokie 
Ket bor Polo maber mogwedhi Telna e wuodha duto 
Ruoth molocho Ruoth molocho 
Bed teko g'okumba (gokumba) 

3. Ka wuotho e geng aoch Jordan Mi mondo luocha olal 
Ruodh ruodhi makelo ngima Kel ngima loka kanaan 
Wende ma paki Wende ma paki 
Ana wer nigi pile (wer pile) 
.
.
NO.156 NYIMBO ZA KRISTO Uniongoze, Yehova 

1. Uniongoze, Yehova, Ni msafiri chini; 
Ni mnyonge, u hodari, 'Nilinde kwa mkono. 
Unitunze, unilinde, Unionyeshe njia! 

2. Na kisima cha uzima, Maji ya utabibu, 
Fungua kwa moyo wangu, Ninywe na kuponyeka! 
Uninyweshe, unilishe, Hata nimetosheka. 

3. Wakati wa kuuvuka, Ule mto Yordani, 
Hofu yangu ufariji, 'Nione uso wako. 
Nyimbo shangwe, nyimbo shangwe, Nitaimba daima 
.
.
NO. 130 TENZI ZA ROHONI Niongoze, Bwana Mungu

1. Niongoze, Bwana Mungu, Ni msafiri chini;
Ni mnyonge, nguvu sina, Nishike mkononi;
U mkate wa mbinguni, Nilishe siku zote.

2. Kijito cha maji mema, kitokacho mwambani;
Nguzo yako, moto, wingu, Yaongozwa jangwani;
Niokoe Mwenye mguvu, Nguvu zangu na ngao.

3. Nikikaribia kufa, Sichi neno lo lote;
Wewe kifo umeshinda, Zinawe nguvu zote;
Tutaimba sifa zako, Kwako juu milele.
.
.
NO. 538 SDA HYMNAL/312 GOLDEN BELLS Guide Me, O Thou Great Jehova 

1. Guide me, O thou great Jehovah, 
pilgrim through this barren land. 
I am weak, but thou art mighty; 
hold me with thy powerful hand. 
Bread of heaven, bread of heaven, 
feed me till I want no more; 
feed me till I want no more. 

2. Open now the crystal fountain, 
whence the healing stream doth flow; 
let the fire and cloudy pillar 
lead me all my journey through. 
Strong deliverer, strong deliverer,
be thou still my strength and shield; 
be thou still my strength and shield. 

3. When I tread the verge of Jordan, 
bid my anxious fears subside; 
death of death and hell's destruction, 
land me safe on Canaan's side. 
Songs of praises, songs of praises,
I will ever give to thee; 
I will ever give to thee.",,status,,https://www.facebook.com/1493132174233853/posts/1585677071646029/,2015-01-01 22:00:00,46,3,10,46,0,0,0,0,0
1493132174233853_1584584395088630,"NO. 220 OTELONA! (He Leadeth Me) Doh is C 

1. Otelona! Amor chutho, To Yesu e motelona, 
Gima datim kama antie, To En Owuon otelona. 

Otelona! Otelona! Ee, En Owuon otelona, 
Adwaro luwe nyaka chieng', Adier to En motelona. 

2. Ka chunya lit, ka chunya yom, Ka yamo nego ji e piny, 
Masira dak oketha ngang'! Yesu Owuon otelona. 

3. Hapi oroma nyaka chieng', Itieko nyisa yo maber; 
To kata yo obet mabor, Yesu Iwuon itelona. 

4. Jachien odwaro wuondowa, Jopiny giweya kenda ka; 
To ng'at maber moloyogi, Yesu owuon otelona. 

5. Ka tichna gik e pinywa ka, Abiro chopo e polo, 
Ka tho obiro ok aluor, Yesu Owuon otelona. 
.
.
NO.151 NYIMBO ZA KRISTO Huniongoza Mwokozi 

1. Huniongoza Mwokozi, ndipo nami hufurahi, 
Niendapo pote napo, ataniongoza papo. 

Kuongoza hunishika; kwa mkono wa hakika; 
Nitaandmana naye Kristo aniongozaye 

2. Pengine ni mashakani nami pengine rahani; 
Ni radhi, ijayo yote, yupo nami siku zote. 

3. Mkono akinishika Kamwe sitanungunika; 
Atachoniletea ni tayari kupokea. 

4. Nikiisha kazi chini sitakimbiaa mauti; 
Kushinda ni ya hakika nikiongozwa na Baba 
.
.
NO. 527 SDA HYMNAL He Leadeth Me 

1. He leadeth me: O blessed thought! 
O words with heavenly comfort fraught! 
Whate'er I do, where'er I be, 
still 'tis God's hand that leadeth me. 

He leadeth me, he leadeth me, by his own hand he leadeth me; 
his faithful follower I would be, for by his hand he leadeth me. 

2. Sometimes mid scenes of deepest gloom, 
sometimes where Eden's bowers bloom, 
by waters still, o'er troubled sea, 
still 'tis his hand that leadeth me. 

3. Lord, I would place my hand in thine, 
nor ever murmur nor repine; 
content, whatever lot I see, 
since 'tis my God that leadeth me. 

4. And when my task on earth is done, 
when by thy grace the victory's won, 
e'en death's cold wave I will not flee, 
since God through Jordan leadeth me.",,status,,https://www.facebook.com/1493132174233853/posts/1584584395088630/,2014-12-31 19:05:01,64,7,18,64,0,0,0,0,0
1493132174233853_1584582675088802,"NO. 149 DHORANGA POLO YAWORE (The gate ajar for me) Doh is B Flat 

1. Dhoranga polo yawore, Wayud kinde mar neno 
Ler moa e msalap Yesu, Manyisowa herane. 

Ng'wono maduong', miwuoro ngang', Kaka rangano yaworena; 
Ni an, ni an, Oyawore ni an. 

2. Rangano pod oyawore Ni joma richo duto, 
Madongo gi matindo be, Magombo yudo warruok. 

3. Watimuru kinda koro, Wayie ng'wono maduong'no; 
Kwating'o msalaba koro, Wanayudi osimbo. 

4. Ka wasekalo aora, To wanawe msalaba; 
Ruoth nomiwa ngima mak rum, Wanahere mochwere 
.
. 
NO.110. NYIMBO ZA KRISTO  Mlango Wazi 

1. Mlango uko wa wema, Mlango wazi huo; 
Yesu ameugungua Na hakuna kufunga. 

Mlango wazi, ajabu, Uliachwa wazi kwangu? 
Kwangu, kwangu? Wazi, wazi, kwangu? 

2. Mlango hukaa wazi Watu waokolewe; 
Maskini na matajiri Wa mataifa yote. 

3. Maadam mlango wazi, Rafiki kaza mwendo; 
Msalaba ukabali- Amana ya upendo. 

4. Msalaba tutabeba Daima, na furaha! 
'Pendo wa Yesu hushinda, Tunainama kwake! 
.
.
NO. 121 TENZI ZA ROHONI Liko Lango Moja Wazi

1. Liko lango moja wazi, ni lango la Mbinguni;
Na wote waingiao, Watapata nafasi.

Lango ndiye Yesu Bwana, Wote waingie kwake;
Lango! Lango! La Mbinguni wazi.

2. Yesu ndiye lango hili, Hata sasa ni wazi;
Kwa wakubwa na wadogo, Tajiri na maskini.

3. Hili kango la raha, Ni lango la rehema;
Kila mtu apitaye Hana majonzi tena.

4. Tukipita lango hili, tutatua mizigo;
Tuliochukua kwanza, Tutavikwa uzima.

5. Hima ndugu tuingie, Lango halijafungwa;
Likifungwa mara moja, Halitafunguliwa.

.
.
THE GATE AJAR FOR ME 

1. There is a gate that stands ajar, 
And through its portals gleaming 
A radiance from the cross afar, 
The Savior's love revealing. 

O depth of mercy! Can it be That gate was left ajar for me? 
For me? For me? Was left ajar for me! 

2. That gate ajar stands free for all 
Who seek through it salvation; 
The rich and poor, the great and small, 
Of every tribe and nation. 

3. Press onward, then, though foes may frown, 
While mercy's gate is open; 
Accept the cross, and win the crown, 
Love's everlasting token. 

4. Beyond the river's brink we'll lay 
The cross that here is given, 
And bear the crown of life away, 
And love Him more in Heaven. 
- Lydia Baxter",Timeline Photos,photo,https://www.facebook.com/WendeNyasaye/photos/a.1494214964125574.1073741828.1493132174233853/1584582675088802/?type=3,https://www.facebook.com/1493132174233853/posts/1585121618368241/,2014-12-31 08:00:00,55,8,9,55,0,0,0,0,0
1493132174233853_1582884021925334,"As the year comes to an end, we want to thank God for guiding us this far. What started as a by the way on  23rd May 2014, has grown to be something to look forward to on a daily basis. I also want to thank you all for walking this path with me. So far, out of the 332 Nyagendia songs, we have managed to publish about 250, and all save 2, with English and where available, Kiswahili versions. This is because there are always request for particular songs, and we have repeated some (we have repeated one song for a record 8 times during this period). 

Which song inspired you the most during the year? What was your location then?

E.g 

No. 231 Kwonde duto motelona anadhi nikech agene (Where He may lead me). Freetown, Sierra Leone",,status,,https://www.facebook.com/1493132174233853/posts/1582884021925334/,2014-12-30 20:49:00,61,14,1,61,0,0,0,0,0
1493132174233853_1583502558530147,"NO. 173 KA SATAN OTEMI (When upon life's billows) Doh is D Major 

1. Ka Satan otemi, kodwaro loyi, 
Ka chunyi oani e masicheni 
Par Yesu Jawarni ndalo mokonyi, 
En nosiri koro, pod oheroi. 

Kwan gweth magi, hul achiel achiel, 
Kwan gweth magi, ne tich mar Nyasaye; 
Kwan gweth magi, hul achiel achiel 
Kendo iniwuor gi ma Ruoth notimo. 

2. Koso in Jakristo man gi chuny mapek, 
Ting'o msalabani bedo matek? 
Par Yesu Jawarni, chuny mapek noa, 
Iniyud mor koro, kaa e piny ka. 

3. Kineno jo moko man gi pith mag piny, 
Mwandugi nokadhi ndalo giko piny; 
Par Yesu Jawarni, Ruoth polo malo. 
Gen moloyo Kristo gi pok masiko. 

4. Kendo e lwenje mond' ibed ng'at mager, 
Wach mar miriambo lo gi wach maber; 
Yesu ma Jawarni gi malaika 
Ginimor moloyo e polo kucha.

.
An earlier version of the chorus:

Kwan gweth magi, hul achiel achiel, 
Kwan gweth magi, ne tich mar Nyasaye; 
Kwan gweth magi, hul achiel achiel 
Yesu osekonyi kik wiyi owil. 

.
COUNT YOUR BLESSINGS (When Upon Life's Billows) 

1. When upon life's billows you are tempest tossed, 
When you are discouraged, thinking all is lost, 
Count your many blessings name them one by one, 
And it will surprise you what the Lord hath done. 

Count your blessings, name them one by one; 
Count your blessings, see what God hath done; 
Count your blessings, name them one by one, 
And it will surprise you what the Lord hath done. 

2. Are you ever burdened with a load of care? 
Does the cross seem heavy you are called to bear? 
Count your many blessings, every doubt will fly, 
And you will be singing as the days go by. 

3. When you look at others with their lands and gold, 
Think that Christ has promised you His wealth untold. 
Count your many blessings, money cannot buy 
Your reward in heaven, nor your Lord on high. 

4. So amid the conflict, whether great or small, 
Do not be discouraged, God is over all; 
Count your many blessings, angels will attend, 
Help and comfort give you to your journey's end.",Timeline Photos,photo,https://www.facebook.com/WendeNyasaye/photos/a.1494214964125574.1073741828.1493132174233853/1583502558530147/?type=3,https://www.facebook.com/1493132174233853/posts/1584764448403958/,2014-12-30 07:35:01,63,6,20,63,0,0,0,0,0
1493132174233853_1582927865254283,"NO. 233 YESU ONINDO E JASI (Master, the tempest is raging) Doh is C Major 

1. Yesu onindo e jasi, Kokadho nam Galili; 
Ahiti maduong' to okudho, Pi nam gingore malich. 
Jopuonjre chiewe gi luoro; 'Ruoth ok idew kwatho?' 
Eka Yesu nokwero apaka, Nochiko yembe giling'. 

To yembe gapaka winjo wach Ruoth: 'Kuweuru, kuweuru!' 
Kata apaka mar nam lolwe Makelo kibaji gi ngoro ni ji, 
To onge gimoro manyalo nimo Yieno, ka ma Ruoth polo nindoe; 
Gik moko duto nowinj chikne: 'Kuweuru, kuweuru!' 
Gik moko duto nowinj chikne: 'Mondo ukuwe!' 

2. Yesu achandora tinde, Apaka ni e chunya; 
Temruok to obiro ka yamo, Ayiengini, Ruoth konya. 
Kethruok awinjo kohewa, Chunya odhier chutho T
o Ruoth Yesu bi piyo, asayi; Bi sira gi tekoni. 

3. Ruodha, chunya koro kuwe mos, Chandruok osekadhona; 
Kuwe mari koro ni e chunya, Kuom teko mar wachni, Ruoth. 
Bed koda pile, Jawarna, Kik iweya kenda ngang'; 
Eka danyal chopo ka maner cha, Abed kodi nyaka chieng'. 
.
.
MASTER THE TEMPEST IS RAGING/PEACE BE STILL

1. Master, the tempest is raging! The billows are tossing high! 
The sky is o'ershadow with blackness, No shelter or help is nigh; Carest Thou not that we perish? How canst Thou lie asleep, 
When each moment so madly is threatening A grave in the angry deep? 

The winds and the waves shall obey Thy will, Peace, be still! Whether the wrath of the storm tossed sea, 
Or demons or men, or whatever it be 
No waters can swallow the ship where lies 
The Master of ocean, and earth, and skies; 
They all shall sweetly obey Thy will, Peace, be still! Peace, be still! They all shall sweetly obey Thy will, Peace, peace, be still! 

2. Master, with anguish of spirit I bow in my grief today; 
The depths of my sad heart are troubled Oh, waken and save, I pray! 
Torrents of sin and of anguish Sweep o'er my sinking soul; 
And I perish! I perish! dear Master Oh, hasten, and take control.

3. Master, the terror is over, The elements sweetly rest; 
Earth's sun in the calm lake is mirrored, And heaven's within my breast; 
Linger, O blessèd Redeemer! Leave me alone no more; 
And with joy I shall make the blest harbor, And rest on the blissful shore
- Mary Anne Baker   

https://www.youtube.com/watch?v=kmpC6hUGGYc&index=6&list=LL20BoZwE3Wv8ATfvbj8p67g",Timeline Photos,photo,https://www.facebook.com/WendeNyasaye/photos/a.1494214964125574.1073741828.1493132174233853/1582927865254283/?type=3,https://www.facebook.com/1493132174233853/posts/1583747765172293/,2014-12-28 04:26:01,68,13,28,68,0,0,0,0,0
1493132174233853_1582924551921281,"NO. 67 NYASACHWA MONDO OBED KODU (God be with you) Doh is B Flat  

1. Nyasachwa mondo obed kodu, En bende e ma nogwedhu, 
Kaka rombe Enoritu, Nyasachwa mondo obed kodu. 

Nyaka wanere chieng' machielo, Nyaka wanere e biro Ruoth, 
Nyaka wanere chieng' maduong'no, Nyasachwa mondo obed kodu. 

2. Nyasachwa mondo obed kodu, En ogeng'ou gi luete; 
En mang'won, En to noritu; Nyasachwa mondo obed kodu. 

3. Nyasachwa mondo obed kodu, En t'omiyu bet mangima, 
Bende En ohoyo chunyu; Nyasachwa mondo obed kodu. 

4. Nyasachwa mondo obed kodu; Kata ka masich tho yudwa, 
To wanere e pinyruodhe; Nyasachwa mondo obed kodu 
.
.
 NO.50 NYIMBO ZA KRISTO Mungu nawe nanyi daima 

1. Mungu nawe nanyi daima; hata twonane ya pili, 
Awachunga kwa fadhili, Mungu nawe nanyi daima. 

Hata twonane juu, hata twonane tena kwake; 
Hata twonane juu, Mungu nawe nanyi daima. 

2. Mungu nawe nanyi daima; awafunike mabawa, 
Awalishe, awakuze; Mungu nawe nanyi daima. 

3. Mungu nawe nayi daima; kila wakati wa shida 
Awalinde hifadhini; Mungu nawe nanyi daima 

4. Mungu nawe nanyi daima; awabariki na pendo 
Ambalo halina mwisho; Mungu nawe nanyi daima 
.
.
 NO. 65 SDA HYMNAL God Be With You 
1. God be with you till we meet again; 
By His counsels guide, uphold you, 
With His sheep securely fold you; 
God be with you till we meet again. 

Till we meet, till we meet, Till we meet at Jesus' feet; 
Till we meet, till we meet, God be with you till we meet again. 

2. God be with you till we meet again; 
'Neath His wings securely hide you; 
Daily manna still provide you; 
God be with you till we meet again. 

3. God be with you till we meet again; 
When life's perils thick confound you; 
Put His arms unfailing round you; 
God be with you till we meet again. 

4. God be with you till we meet again; 
Keep love's banner floating over you, 
Strike death's threatening wave before you; 
God be with you till we meet again.",,status,,https://www.facebook.com/1493132174233853/posts/1582924551921281/,2014-12-27 06:11:00,30,3,2,30,0,0,0,0,0
1493132174233853_1583197625227307,"#SAA_MAR_LEMO_MOGWEDHI:
Wuonwa kendo Nyasachwa moherowa gi lala, wabiro iri e kogwenni mar #Sabato ka wadembore kendo ka wabolore e nyim wang'i ni mond iwilnwa pek ma wan-go kod yot. Jawar mar piny ngima, waduokoni erokamano mathoth kuom arita mari ma iseritowago kuom thuolo mar higa achiel duto nyaka tinende wachopo e Sabato mogik mar higani. Oganda mathoth ok oyudo thuolo maket kod ma to wan ma jorichogi to iyienwa mondo wayud kindeni mar bet mangima.
Jawar mar piny ngima, akawo jogo duto manie ng'ango mag midekre akete lweti ni kiyie to imigie chang makende ma pinyni ok nyal chiwo. Bedie kod jogo bende ma owito jogi ma gigeno kendo imigie hoch makende e chunygi.
Ekindeni ma wachopo e giko mar higa Jawar, wakwayo teko mar roho mari makende mond' obed ohingani makende maresowa e lwet ng'at marach. Yie mondo dwaroni ema mond' otimre nyaka chop wagow loka mana kaka dwaroni obet.
Erokamano mogundho kuom winjo alamwa gi e polo malo yaye Jawar. Yuonwae wang'i kendo iwenwa kethowa mochido e nying Kristo, Amin!!

via Zachary Kamodi  Arap Kiplimo",,status,,https://www.facebook.com/1493132174233853/posts/1583197625227307/,2014-12-27 04:49:14,45,18,9,45,0,0,0,0,0
1493132174233853_1579921015554968,"NO. 160 NITIE REMO MA NOCHWER (There is a Fountain) Doh is B Flat 

1. Nitie remo ma nochwer, Ne en remb Immanuel; 
Jo maricho koluokoree, Gipwodhore maler. 
Gipwodhore maler, Gipwodhore maler; 
Jo maricho koluokore, Gipwodhore maler. 

2. Jamecho cha e kar thone Noyudo mor kuome; 
To an bende ma ok aler, Noluokna kethna te. 
Noluokna kethna te, Noluokna kethna te; 
To an bende ma ok aler, Noluokna kethna te. 

3. Remb Nyarombo ma nonegi,Obedo gi teko 
Mar pwodho jogo magene, Ni kik giketh kendo. 
Ni kik giketh kendo, Ni kik giketh kendo; 
Mar pwodho jogo magene, Ni kik giketh kendo. 

4. Nyaka nageno remono Mochwer e Kalwari, 
Apako hera mar Jawar, Moherowa kama. 
Moherowa kama, Moherowa kama; 
Apako hera mar Jawar, Moherowa kama. 

5. Ruoth, kat' an ng'a marach kama,Kuom ng'wononi maduong' Isewara, ilosona, Kar bet ma nyaka chieng' 
Kar bet ma nyaka chieng', Kar bet ma nyaka chieng' 
Isewara, ilosona Kar bet ma nyaka chieng'

 6. To kisechiera a e liel, Miresa a e piny 
Anapaki pile gi wer, Kuom mar miwarago. 
Kuom war miwarago, Kuom war miwarago; 
Anapaki pile gi wer, Kuom war miwarago 
.
.
NO. 113 NYIMBO ZA KRISTO Bubujiko 

1. Damu imebubujika, Ni ya Imanweli, 
Wakioga wenye taka, Husafiwa kweli. 

2. Ilimpa kushukuru Mwivi mautini; 
Nami nisiye udhuru, Yanisafi ndani. 

3. Kondo-o wa kuuawa, Damu ina nguvu, 
Wako wote kuokoa kwa utimilivu. 

4. Bwana, tangu damu yako Kunisafi kale, 
Nimeimba sifa zako. 'taimba milele. 

5. Bwana, umenikirimu Nisiyestahili 
Kwa damu yako, sehemu Ya mali ya kweli. 

6. Nikubali kumwimbia Mbinguni milele. 
Mungu nitamsifia Jina lako pweke 
.
.
NO. 336 SDA HYMNAL There is a Fountain 

1. There is a fountain filled with blood drawn from Emmanuel's veins; 
And sinners plunged beneath that flood lose all their guilty stains. Lose all their guilty stains, lose all their guilty stains; 
And sinners plunged beneath that flood lose all their guilty stains. 

2.The dying thief rejoiced to see that fountain in his day; 
And there may I, though vile as he, wash all my sins away. 
Wash all my sins away, wash all my sins away; 
And there may I, though vile as he, wash all my sins away. 

3. Thou dying Lamb, Thy precious blood shall never lose its power Till all the ransomed church of God are saved, to sin no more. 
Are saved, to sin no more, are saved, to sin no more; 
Till all the ransomed church of God are saved, to sin no more. 

4. E'er since, by faith, I saw the stream Thy flowing wounds supply, Redeeming love has been my theme, and shall be till I die. 
And shall be till I die, and shall be till I die; 
Redeeming love has been my theme, and shall be till I die. 

5. Lord, I believe Thou hast prepared, unworthy though I be, 
For me a blood-bought free reward, a golden harp for me! 
A golden harp for me! A golden harp for me! 
For me a blood-bought free reward, a golden harp for me! 

6.There in a nobler, sweeter song, I'll sing Thy power to save, 
When this poor lisping, stammering tongue is ransomed from the the grave. 
Is ransomed from the grave, is ransomed from the grace; 
When this poor lisping, stammering tongue is ransomed from the the grave.",,status,,https://www.facebook.com/1493132174233853/posts/1579921015554968/,2014-12-27 00:50:00,37,11,8,37,0,0,0,0,0
1493132174233853_1579918095555260,"NO. 282 YESU, REMBI MA NOSECHWER (The Cleansing Wave) Doh is D 

1, Yesu, rembi ma nosechwer Maluoko richona, 
Nochwer mondo ayud warruok, Koa e ng'eti, Ruoth. 

Rembi, Ruodhwa, luoko richo; Aluokrae abet maler; 
Adendo Ruoth nikech rembe Ma nochwerna e Kalwari. 

2. Abedo chwech manyien koro, Kuom remono maler; 
Dhano machon otho koro, Angima kuom Yesu. 

3. Awuotho gi ngima manyien, Mar loyo piny gi keth; 
Chunya ler bende wuodha ler, Ka Kristo dak koda. 

4. Ng'wono miwuoro mar Jawar, Kopwodha gi rembe; 
Yesu ma nothona e yath, En Ruodh chunya koro. 

.
 .
 NO.332 SDA HYMNAL The Cleansing Wave 

1. Oh now I see the crimson wave, The fountain deep and wide; Jesus, my Lord, mighty to save, Points to His wounded side. 

The cleansing stream I see, I see, I plunge, and O, it cleanseth me! O praise the Lord! it cleanseth me, It cleanseth me, yes, cleanseth me. 

2. I see the new creation rise, I hear the speaking blood; 
It speaks polluted nature dies, Sinks 'neath the cleansing flood. 

3. I rise to walk in heaven's own light, Above the world and sin; 
With heart made pure and garments white, And Christ enthroned within. 

4. Amazing grace! 'tis heaven below To feel the blood applied, 
And Jesus, only Jesus, know, My Jesus crucified.",,status,,https://www.facebook.com/1493132174233853/posts/1579918095555260/,2014-12-26 20:50:00,30,5,6,30,0,0,0,0,0
